# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_sitting_rpy.bag'
# timestamp tx ty tz qx qy qz qw
1341846092.4395 -0.7098 -2.7390 1.3710 -0.7953 -0.0030 -0.0276 0.6056
1341846092.4495 -0.7097 -2.7395 1.3714 -0.7957 -0.0030 -0.0299 0.6050
1341846092.4595 -0.7097 -2.7394 1.3717 -0.7947 -0.0032 -0.0304 0.6062
1341846092.4695 -0.7097 -2.7395 1.3719 -0.7942 -0.0038 -0.0310 0.6068
1341846092.4795 -0.7099 -2.7389 1.3718 -0.7928 -0.0051 -0.0300 0.6088
1341846092.4895 -0.7098 -2.7396 1.3720 -0.7934 -0.0069 -0.0297 0.6080
1341846092.4996 -0.7099 -2.7390 1.3721 -0.7918 -0.0062 -0.0308 0.6100
1341846092.5095 -0.7100 -2.7391 1.3723 -0.7913 -0.0066 -0.0313 0.6106
1341846092.5195 -0.7099 -2.7392 1.3726 -0.7905 -0.0071 -0.0320 0.6115
1341846092.5295 -0.7097 -2.7398 1.3730 -0.7909 -0.0068 -0.0344 0.6109
1341846092.5403 -0.7096 -2.7398 1.3733 -0.7900 -0.0070 -0.0352 0.6121
1341846092.5495 -0.7095 -2.7400 1.3735 -0.7891 -0.0070 -0.0362 0.6131
1341846092.5595 -0.7094 -2.7401 1.3737 -0.7883 -0.0071 -0.0368 0.6142
1341846092.5695 -0.7096 -2.7396 1.3737 -0.7863 -0.0078 -0.0357 0.6167
1341846092.5795 -0.7095 -2.7397 1.3740 -0.7857 -0.0080 -0.0360 0.6175
1341846092.5896 -0.7095 -2.7397 1.3743 -0.7847 -0.0081 -0.0359 0.6187
1341846092.5995 -0.7093 -2.7397 1.3746 -0.7838 -0.0082 -0.0355 0.6200
1341846092.6094 -0.7093 -2.7398 1.3748 -0.7829 -0.0081 -0.0352 0.6211
1341846092.6195 -0.7092 -2.7400 1.3751 -0.7823 -0.0081 -0.0348 0.6219
1341846092.6295 -0.7090 -2.7400 1.3753 -0.7812 -0.0080 -0.0346 0.6233
1341846092.6395 -0.7087 -2.7406 1.3759 -0.7814 -0.0075 -0.0367 0.6229
1341846092.6495 -0.7085 -2.7406 1.3760 -0.7809 -0.0074 -0.0375 0.6235
1341846092.6594 -0.7083 -2.7401 1.3759 -0.7793 -0.0077 -0.0366 0.6256
1341846092.6695 -0.7081 -2.7402 1.3760 -0.7789 -0.0077 -0.0373 0.6260
1341846092.6795 -0.7080 -2.7402 1.3761 -0.7787 -0.0079 -0.0378 0.6262
1341846092.6895 -0.7077 -2.7402 1.3763 -0.7783 -0.0082 -0.0381 0.6267
1341846092.6995 -0.7076 -2.7403 1.3765 -0.7780 -0.0082 -0.0381 0.6270
1341846092.7095 -0.7074 -2.7403 1.3767 -0.7773 -0.0084 -0.0382 0.6279
1341846092.7194 -0.7074 -2.7402 1.3770 -0.7764 -0.0082 -0.0381 0.6291
1341846092.7295 -0.7072 -2.7402 1.3774 -0.7751 -0.0079 -0.0378 0.6307
1341846092.7395 -0.7072 -2.7402 1.3778 -0.7717 -0.0078 -0.0370 0.6349
1341846092.7494 -0.7072 -2.7402 1.3783 -0.7701 -0.0074 -0.0364 0.6368
1341846092.7595 -0.7070 -2.7403 1.3788 -0.7692 -0.0070 -0.0358 0.6379
1341846092.7694 -0.7071 -2.7402 1.3793 -0.7686 -0.0069 -0.0349 0.6388
1341846092.7796 -0.7068 -2.7402 1.3799 -0.7681 -0.0070 -0.0344 0.6394
1341846092.7895 -0.7068 -2.7401 1.3804 -0.7672 -0.0072 -0.0340 0.6404
1341846092.7995 -0.7066 -2.7407 1.3810 -0.7673 -0.0077 -0.0359 0.6402
1341846092.8095 -0.7065 -2.7407 1.3816 -0.7665 -0.0089 -0.0366 0.6411
1341846092.8195 -0.7064 -2.7408 1.3822 -0.7653 -0.0099 -0.0378 0.6425
1341846092.8295 -0.7066 -2.7403 1.3824 -0.7632 -0.0112 -0.0380 0.6450
1341846092.8395 -0.7065 -2.7400 1.3828 -0.7617 -0.0121 -0.0402 0.6466
1341846092.8495 -0.7059 -2.7410 1.3836 -0.7632 -0.0127 -0.0452 0.6445
1341846092.8595 -0.7062 -2.7404 1.3839 -0.7620 -0.0141 -0.0451 0.6459
1341846092.8694 -0.7059 -2.7403 1.3844 -0.7614 -0.0153 -0.0462 0.6465
1341846092.8795 -0.7058 -2.7403 1.3848 -0.7613 -0.0165 -0.0468 0.6465
1341846092.8895 -0.7058 -2.7397 1.3851 -0.7596 -0.0174 -0.0455 0.6485
1341846092.8995 -0.7057 -2.7395 1.3856 -0.7589 -0.0176 -0.0452 0.6494
1341846092.9095 -0.7055 -2.7396 1.3860 -0.7581 -0.0174 -0.0448 0.6504
1341846092.9195 -0.7056 -2.7395 1.3865 -0.7564 -0.0170 -0.0443 0.6524
1341846092.9295 -0.7055 -2.7396 1.3870 -0.7550 -0.0167 -0.0441 0.6540
1341846092.9395 -0.7054 -2.7396 1.3874 -0.7536 -0.0163 -0.0444 0.6557
1341846092.9495 -0.7050 -2.7401 1.3881 -0.7535 -0.0158 -0.0461 0.6556
1341846092.9596 -0.7049 -2.7401 1.3885 -0.7530 -0.0156 -0.0463 0.6562
1341846092.9694 -0.7047 -2.7401 1.3890 -0.7518 -0.0154 -0.0469 0.6576
1341846092.9795 -0.7044 -2.7401 1.3895 -0.7508 -0.0154 -0.0469 0.6587
1341846092.9895 -0.7043 -2.7396 1.3899 -0.7486 -0.0158 -0.0450 0.6614
1341846092.9999 -0.7041 -2.7398 1.3904 -0.7477 -0.0158 -0.0445 0.6623
1341846093.0100 -0.7041 -2.7400 1.3911 -0.7466 -0.0154 -0.0437 0.6637
1341846093.0197 -0.7037 -2.7403 1.3920 -0.7466 -0.0148 -0.0429 0.6638
1341846093.0295 -0.7030 -2.7415 1.3930 -0.7464 -0.0133 -0.0457 0.6638
1341846093.0395 -0.7034 -2.7416 1.3931 -0.7450 -0.0149 -0.0440 0.6654
1341846093.0495 -0.7031 -2.7418 1.3938 -0.7439 -0.0146 -0.0440 0.6666
1341846093.0595 -0.7029 -2.7419 1.3944 -0.7431 -0.0146 -0.0443 0.6676
1341846093.0695 -0.7027 -2.7418 1.3948 -0.7420 -0.0149 -0.0445 0.6687
1341846093.0795 -0.7027 -2.7419 1.3951 -0.7416 -0.0144 -0.0445 0.6692
1341846093.0895 -0.7028 -2.7412 1.3951 -0.7387 -0.0153 -0.0443 0.6724
1341846093.0995 -0.7027 -2.7413 1.3955 -0.7382 -0.0159 -0.0452 0.6728
1341846093.1094 -0.7024 -2.7414 1.3961 -0.7372 -0.0162 -0.0460 0.6739
1341846093.1195 -0.7023 -2.7414 1.3966 -0.7363 -0.0163 -0.0470 0.6749
1341846093.1295 -0.7020 -2.7416 1.3972 -0.7350 -0.0159 -0.0478 0.6761
1341846093.1394 -0.7015 -2.7419 1.3978 -0.7340 -0.0148 -0.0490 0.6772
1341846093.1495 -0.7013 -2.7421 1.3985 -0.7329 -0.0139 -0.0486 0.6784
1341846093.1595 -0.7011 -2.7422 1.3991 -0.7319 -0.0131 -0.0477 0.6796
1341846093.1695 -0.7008 -2.7423 1.3998 -0.7312 -0.0127 -0.0461 0.6805
1341846093.1795 -0.7004 -2.7428 1.4006 -0.7325 -0.0121 -0.0441 0.6792
1341846093.1895 -0.7003 -2.7426 1.4012 -0.7309 -0.0120 -0.0422 0.6810
1341846093.1995 -0.7000 -2.7426 1.4017 -0.7294 -0.0116 -0.0416 0.6827
1341846093.2099 -0.6997 -2.7428 1.4022 -0.7284 -0.0112 -0.0415 0.6838
1341846093.2194 -0.6995 -2.7428 1.4027 -0.7277 -0.0107 -0.0418 0.6845
1341846093.2294 -0.6992 -2.7429 1.4032 -0.7271 -0.0105 -0.0424 0.6852
1341846093.2395 -0.6986 -2.7429 1.4039 -0.7259 -0.0113 -0.0432 0.6864
1341846093.2494 -0.6988 -2.7434 1.4035 -0.7268 -0.0094 -0.0429 0.6854
1341846093.2595 -0.6985 -2.7434 1.4045 -0.7243 -0.0093 -0.0434 0.6881
1341846093.2695 -0.6984 -2.7435 1.4050 -0.7230 -0.0091 -0.0438 0.6894
1341846093.2795 -0.6981 -2.7435 1.4057 -0.7219 -0.0086 -0.0437 0.6906
1341846093.2895 -0.6979 -2.7437 1.4059 -0.7216 -0.0084 -0.0439 0.6908
1341846093.2995 -0.6974 -2.7435 1.4072 -0.7191 -0.0083 -0.0443 0.6935
1341846093.3098 -0.6972 -2.7435 1.4078 -0.7178 -0.0078 -0.0442 0.6948
1341846093.3210 -0.6968 -2.7431 1.4089 -0.7146 -0.0058 -0.0442 0.6982
1341846093.3319 -0.6966 -2.7433 1.4094 -0.7135 -0.0055 -0.0439 0.6992
1341846093.3394 -0.6965 -2.7435 1.4099 -0.7129 -0.0057 -0.0442 0.6999
1341846093.3494 -0.6962 -2.7437 1.4105 -0.7123 -0.0058 -0.0446 0.7004
1341846093.3595 -0.6960 -2.7438 1.4110 -0.7118 -0.0058 -0.0451 0.7009
1341846093.3694 -0.6959 -2.7439 1.4116 -0.7110 -0.0057 -0.0455 0.7017
1341846093.3794 -0.6959 -2.7443 1.4117 -0.7109 -0.0057 -0.0460 0.7017
1341846093.3895 -0.6957 -2.7443 1.4122 -0.7101 -0.0056 -0.0463 0.7026
1341846093.3995 -0.6952 -2.7444 1.4128 -0.7093 -0.0052 -0.0464 0.7033
1341846093.4094 -0.6949 -2.7448 1.4133 -0.7088 -0.0046 -0.0466 0.7039
1341846093.4194 -0.6948 -2.7449 1.4140 -0.7072 -0.0038 -0.0456 0.7055
1341846093.4298 -0.6946 -2.7448 1.4148 -0.7049 -0.0031 -0.0444 0.7079
1341846093.4394 -0.6944 -2.7449 1.4154 -0.7031 -0.0029 -0.0437 0.7097
1341846093.4495 -0.6941 -2.7452 1.4159 -0.7023 -0.0026 -0.0427 0.7106
1341846093.4594 -0.6938 -2.7451 1.4166 -0.7006 -0.0021 -0.0424 0.7123
1341846093.4694 -0.6938 -2.7449 1.4171 -0.6993 -0.0024 -0.0418 0.7136
1341846093.4795 -0.6932 -2.7448 1.4180 -0.6977 -0.0024 -0.0419 0.7151
1341846093.4894 -0.6930 -2.7450 1.4186 -0.6967 -0.0019 -0.0420 0.7161
1341846093.5006 -0.6927 -2.7451 1.4193 -0.6954 -0.0012 -0.0417 0.7174
1341846093.5094 -0.6925 -2.7452 1.4198 -0.6942 -0.0006 -0.0414 0.7186
1341846093.5195 -0.6922 -2.7453 1.4205 -0.6931 0.0003 -0.0408 0.7197
1341846093.5295 -0.6918 -2.7455 1.4215 -0.6918 0.0012 -0.0400 0.7210
1341846093.5394 -0.6917 -2.7459 1.4218 -0.6909 0.0022 -0.0393 0.7218
1341846093.5494 -0.6914 -2.7460 1.4225 -0.6891 0.0026 -0.0388 0.7236
1341846093.5594 -0.6911 -2.7462 1.4232 -0.6879 0.0032 -0.0378 0.7248
1341846093.5726 -0.6909 -2.7463 1.4240 -0.6863 0.0036 -0.0374 0.7263
1341846093.5795 -0.6905 -2.7462 1.4250 -0.6850 0.0033 -0.0369 0.7276
1341846093.5895 -0.6902 -2.7464 1.4257 -0.6835 0.0032 -0.0366 0.7290
1341846093.5994 -0.6900 -2.7465 1.4262 -0.6827 0.0032 -0.0371 0.7298
1341846093.6094 -0.6896 -2.7467 1.4269 -0.6822 0.0032 -0.0378 0.7302
1341846093.6195 -0.6893 -2.7468 1.4274 -0.6816 0.0031 -0.0385 0.7307
1341846093.6313 -0.6892 -2.7470 1.4281 -0.6807 0.0029 -0.0390 0.7315
1341846093.6394 -0.6891 -2.7474 1.4284 -0.6802 0.0024 -0.0394 0.7319
1341846093.6495 -0.6889 -2.7476 1.4292 -0.6789 0.0024 -0.0394 0.7332
1341846093.6634 -0.6888 -2.7476 1.4297 -0.6777 0.0017 -0.0399 0.7343
1341846093.6694 -0.6886 -2.7477 1.4304 -0.6760 0.0015 -0.0398 0.7358
1341846093.6795 -0.6885 -2.7477 1.4311 -0.6747 0.0012 -0.0401 0.7370
1341846093.6908 -0.6884 -2.7477 1.4317 -0.6733 0.0009 -0.0408 0.7383
1341846093.7009 -0.6882 -2.7478 1.4324 -0.6722 0.0007 -0.0407 0.7393
1341846093.7094 -0.6881 -2.7478 1.4332 -0.6712 0.0004 -0.0409 0.7402
1341846093.7194 -0.6880 -2.7481 1.4339 -0.6706 -0.0000 -0.0404 0.7407
1341846093.7296 -0.6879 -2.7483 1.4348 -0.6694 -0.0005 -0.0397 0.7418
1341846093.7395 -0.6875 -2.7487 1.4357 -0.6684 -0.0004 -0.0399 0.7428
1341846093.7496 -0.6875 -2.7488 1.4365 -0.6664 -0.0001 -0.0396 0.7445
1341846093.7595 -0.6875 -2.7490 1.4375 -0.6647 0.0003 -0.0383 0.7461
1341846093.7695 -0.6877 -2.7488 1.4382 -0.6627 0.0005 -0.0365 0.7480
1341846093.7794 -0.6876 -2.7488 1.4392 -0.6607 0.0014 -0.0353 0.7498
1341846093.7895 -0.6875 -2.7489 1.4402 -0.6593 0.0016 -0.0337 0.7512
1341846093.7995 -0.6877 -2.7488 1.4413 -0.6572 0.0017 -0.0318 0.7530
1341846093.8094 -0.6878 -2.7490 1.4424 -0.6555 0.0018 -0.0301 0.7546
1341846093.8194 -0.6879 -2.7491 1.4434 -0.6542 0.0015 -0.0294 0.7558
1341846093.8294 -0.6879 -2.7493 1.4443 -0.6532 0.0009 -0.0291 0.7566
1341846093.8394 -0.6879 -2.7496 1.4453 -0.6522 0.0003 -0.0295 0.7575
1341846093.8503 -0.6878 -2.7497 1.4464 -0.6512 -0.0007 -0.0307 0.7583
1341846093.8595 -0.6879 -2.7499 1.4475 -0.6502 -0.0013 -0.0321 0.7590
1341846093.8695 -0.6876 -2.7499 1.4490 -0.6485 -0.0019 -0.0330 0.7605
1341846093.8794 -0.6876 -2.7501 1.4500 -0.6477 -0.0024 -0.0338 0.7612
1341846093.8894 -0.6876 -2.7505 1.4512 -0.6464 -0.0030 -0.0338 0.7622
1341846093.8995 -0.6873 -2.7508 1.4523 -0.6432 -0.0031 -0.0340 0.7649
1341846093.9094 -0.6876 -2.7509 1.4537 -0.6407 -0.0042 -0.0321 0.7671
1341846093.9194 -0.6875 -2.7512 1.4550 -0.6388 -0.0046 -0.0308 0.7687
1341846093.9295 -0.6876 -2.7513 1.4559 -0.6351 -0.0051 -0.0301 0.7718
1341846093.9394 -0.6875 -2.7517 1.4571 -0.6345 -0.0042 -0.0297 0.7723
1341846093.9495 -0.6873 -2.7523 1.4587 -0.6344 -0.0037 -0.0287 0.7724
1341846093.9594 -0.6871 -2.7527 1.4600 -0.6321 -0.0030 -0.0284 0.7743
1341846093.9695 -0.6869 -2.7529 1.4610 -0.6285 -0.0030 -0.0288 0.7773
1341846093.9794 -0.6865 -2.7532 1.4621 -0.6270 -0.0025 -0.0288 0.7785
1341846093.9895 -0.6861 -2.7540 1.4632 -0.6282 -0.0025 -0.0288 0.7775
1341846093.9996 -0.6858 -2.7544 1.4643 -0.6266 -0.0031 -0.0288 0.7788
1341846094.0094 -0.6859 -2.7550 1.4651 -0.6274 -0.0030 -0.0293 0.7781
1341846094.0194 -0.6856 -2.7552 1.4660 -0.6268 -0.0037 -0.0297 0.7786
1341846094.0294 -0.6854 -2.7556 1.4668 -0.6265 -0.0039 -0.0304 0.7788
1341846094.0395 -0.6852 -2.7556 1.4678 -0.6248 -0.0047 -0.0308 0.7802
1341846094.0494 -0.6850 -2.7559 1.4688 -0.6246 -0.0048 -0.0316 0.7803
1341846094.0595 -0.6845 -2.7562 1.4697 -0.6236 -0.0044 -0.0325 0.7810
1341846094.0695 -0.6840 -2.7564 1.4708 -0.6219 -0.0038 -0.0325 0.7824
1341846094.0794 -0.6836 -2.7566 1.4717 -0.6198 -0.0031 -0.0322 0.7841
1341846094.0894 -0.6831 -2.7570 1.4725 -0.6186 -0.0025 -0.0319 0.7850
1341846094.1015 -0.6826 -2.7575 1.4732 -0.6192 -0.0015 -0.0313 0.7846
1341846094.1094 -0.6822 -2.7578 1.4740 -0.6189 -0.0014 -0.0315 0.7849
1341846094.1194 -0.6817 -2.7580 1.4746 -0.6188 -0.0016 -0.0318 0.7849
1341846094.1299 -0.6812 -2.7582 1.4754 -0.6185 -0.0021 -0.0325 0.7851
1341846094.1394 -0.6807 -2.7585 1.4761 -0.6180 -0.0024 -0.0331 0.7855
1341846094.1502 -0.6802 -2.7586 1.4769 -0.6168 -0.0021 -0.0333 0.7864
1341846094.1594 -0.6799 -2.7589 1.4775 -0.6158 -0.0017 -0.0341 0.7872
1341846094.1694 -0.6790 -2.7595 1.4780 -0.6162 -0.0007 -0.0358 0.7868
1341846094.1794 -0.6786 -2.7594 1.4785 -0.6153 -0.0008 -0.0359 0.7875
1341846094.1894 -0.6781 -2.7595 1.4788 -0.6157 -0.0005 -0.0369 0.7871
1341846094.1994 -0.6775 -2.7597 1.4792 -0.6163 0.0001 -0.0383 0.7866
1341846094.2094 -0.6769 -2.7600 1.4796 -0.6162 0.0007 -0.0392 0.7866
1341846094.2211 -0.6761 -2.7604 1.4799 -0.6165 0.0019 -0.0404 0.7863
1341846094.2294 -0.6758 -2.7602 1.4804 -0.6148 0.0019 -0.0391 0.7877
1341846094.2394 -0.6752 -2.7606 1.4808 -0.6153 0.0026 -0.0399 0.7873
1341846094.2495 -0.6748 -2.7598 1.4808 -0.6108 0.0015 -0.0388 0.7908
1341846094.2594 -0.6745 -2.7598 1.4809 -0.6115 0.0015 -0.0392 0.7903
1341846094.2695 -0.6740 -2.7597 1.4810 -0.6122 0.0016 -0.0399 0.7897
1341846094.2794 -0.6736 -2.7596 1.4810 -0.6130 0.0014 -0.0407 0.7890
1341846094.2894 -0.6734 -2.7596 1.4810 -0.6136 0.0012 -0.0415 0.7885
1341846094.2995 -0.6728 -2.7593 1.4813 -0.6136 0.0008 -0.0424 0.7885
1341846094.3094 -0.6724 -2.7592 1.4812 -0.6140 0.0009 -0.0435 0.7881
1341846094.3195 -0.6720 -2.7593 1.4812 -0.6164 0.0013 -0.0439 0.7862
1341846094.3295 -0.6717 -2.7592 1.4810 -0.6171 0.0015 -0.0446 0.7857
1341846094.3395 -0.6715 -2.7590 1.4808 -0.6180 0.0019 -0.0446 0.7849
1341846094.3495 -0.6713 -2.7587 1.4803 -0.6171 0.0015 -0.0449 0.7856
1341846094.3595 -0.6713 -2.7584 1.4799 -0.6180 0.0015 -0.0441 0.7850
1341846094.3694 -0.6710 -2.7582 1.4796 -0.6184 0.0017 -0.0433 0.7846
1341846094.3794 -0.6711 -2.7582 1.4785 -0.6196 0.0023 -0.0419 0.7838
1341846094.3894 -0.6711 -2.7580 1.4783 -0.6203 0.0023 -0.0410 0.7833
1341846094.3995 -0.6711 -2.7579 1.4777 -0.6215 0.0024 -0.0405 0.7824
1341846094.4096 -0.6711 -2.7577 1.4772 -0.6225 0.0025 -0.0404 0.7816
1341846094.4222 -0.6709 -2.7574 1.4767 -0.6235 0.0026 -0.0404 0.7807
1341846094.4295 -0.6709 -2.7572 1.4759 -0.6255 0.0028 -0.0409 0.7792
1341846094.4395 -0.6703 -2.7568 1.4755 -0.6298 0.0031 -0.0415 0.7756
1341846094.4495 -0.6702 -2.7566 1.4745 -0.6323 0.0030 -0.0415 0.7736
1341846094.4595 -0.6703 -2.7563 1.4736 -0.6351 0.0031 -0.0411 0.7713
1341846094.4697 -0.6704 -2.7559 1.4727 -0.6365 0.0031 -0.0396 0.7702
1341846094.4796 -0.6704 -2.7554 1.4719 -0.6378 0.0030 -0.0378 0.7692
1341846094.4895 -0.6705 -2.7551 1.4711 -0.6390 0.0037 -0.0362 0.7684
1341846094.5009 -0.6705 -2.7547 1.4699 -0.6408 0.0047 -0.0347 0.7669
1341846094.5094 -0.6705 -2.7544 1.4689 -0.6421 0.0055 -0.0331 0.7659
1341846094.5196 -0.6704 -2.7542 1.4679 -0.6439 0.0065 -0.0320 0.7644
1341846094.5296 -0.6708 -2.7540 1.4664 -0.6458 0.0074 -0.0302 0.7629
1341846094.5394 -0.6708 -2.7536 1.4654 -0.6476 0.0077 -0.0291 0.7614
1341846094.5495 -0.6709 -2.7532 1.4643 -0.6493 0.0079 -0.0279 0.7600
1341846094.5594 -0.6708 -2.7529 1.4632 -0.6512 0.0081 -0.0271 0.7584
1341846094.5698 -0.6706 -2.7524 1.4622 -0.6529 0.0082 -0.0269 0.7569
1341846094.5794 -0.6706 -2.7522 1.4610 -0.6549 0.0087 -0.0266 0.7552
1341846094.5896 -0.6706 -2.7520 1.4600 -0.6565 0.0095 -0.0262 0.7538
1341846094.5995 -0.6706 -2.7518 1.4588 -0.6586 0.0099 -0.0257 0.7520
1341846094.6094 -0.6706 -2.7514 1.4577 -0.6601 0.0107 -0.0253 0.7507
1341846094.6196 -0.6707 -2.7512 1.4561 -0.6619 0.0114 -0.0240 0.7491
1341846094.6295 -0.6707 -2.7509 1.4549 -0.6638 0.0123 -0.0227 0.7475
1341846094.6394 -0.6707 -2.7506 1.4538 -0.6656 0.0130 -0.0212 0.7459
1341846094.6495 -0.6706 -2.7505 1.4526 -0.6674 0.0131 -0.0198 0.7443
1341846094.6595 -0.6705 -2.7505 1.4515 -0.6689 0.0136 -0.0183 0.7430
1341846094.6694 -0.6704 -2.7504 1.4504 -0.6704 0.0145 -0.0175 0.7417
1341846094.6794 -0.6703 -2.7503 1.4492 -0.6718 0.0149 -0.0177 0.7404
1341846094.6906 -0.6699 -2.7502 1.4480 -0.6737 0.0152 -0.0185 0.7386
1341846094.6995 -0.6696 -2.7500 1.4469 -0.6749 0.0155 -0.0201 0.7374
1341846094.7094 -0.6693 -2.7500 1.4456 -0.6767 0.0157 -0.0214 0.7358
1341846094.7195 -0.6690 -2.7501 1.4443 -0.6783 0.0162 -0.0225 0.7342
1341846094.7295 -0.6686 -2.7499 1.4431 -0.6788 0.0172 -0.0238 0.7337
1341846094.7394 -0.6683 -2.7499 1.4420 -0.6799 0.0185 -0.0237 0.7327
1341846094.7494 -0.6680 -2.7499 1.4409 -0.6808 0.0198 -0.0231 0.7319
1341846094.7594 -0.6678 -2.7499 1.4399 -0.6823 0.0211 -0.0219 0.7305
1341846094.7694 -0.6672 -2.7500 1.4393 -0.6840 0.0227 -0.0206 0.7289
1341846094.7794 -0.6673 -2.7497 1.4382 -0.6851 0.0229 -0.0172 0.7279
1341846094.7908 -0.6675 -2.7499 1.4368 -0.6868 0.0241 -0.0147 0.7263
1341846094.7994 -0.6673 -2.7499 1.4357 -0.6879 0.0249 -0.0129 0.7252
1341846094.8095 -0.6672 -2.7499 1.4348 -0.6887 0.0254 -0.0114 0.7245
1341846094.8194 -0.6670 -2.7499 1.4339 -0.6896 0.0259 -0.0109 0.7236
1341846094.8301 -0.6667 -2.7497 1.4329 -0.6908 0.0268 -0.0111 0.7224
1341846094.8395 -0.6663 -2.7494 1.4322 -0.6923 0.0275 -0.0116 0.7210
1341846094.8494 -0.6661 -2.7492 1.4310 -0.6943 0.0285 -0.0120 0.7190
1341846094.8595 -0.6660 -2.7492 1.4299 -0.6961 0.0295 -0.0124 0.7173
1341846094.8695 -0.6659 -2.7491 1.4290 -0.6978 0.0299 -0.0125 0.7156
1341846094.8794 -0.6655 -2.7488 1.4282 -0.6988 0.0288 -0.0127 0.7146
1341846094.8895 -0.6656 -2.7488 1.4271 -0.7011 0.0297 -0.0124 0.7123
1341846094.8995 -0.6660 -2.7490 1.4253 -0.7049 0.0300 -0.0115 0.7085
1341846094.9094 -0.6658 -2.7488 1.4245 -0.7065 0.0307 -0.0108 0.7069
1341846094.9195 -0.6650 -2.7493 1.4241 -0.7098 0.0310 -0.0132 0.7036
1341846094.9294 -0.6654 -2.7487 1.4231 -0.7105 0.0315 -0.0103 0.7029
1341846094.9395 -0.6655 -2.7486 1.4223 -0.7119 0.0322 -0.0086 0.7014
1341846094.9494 -0.6656 -2.7485 1.4215 -0.7132 0.0329 -0.0071 0.7001
1341846094.9594 -0.6657 -2.7480 1.4204 -0.7133 0.0331 -0.0068 0.7001
1341846094.9694 -0.6659 -2.7473 1.4195 -0.7136 0.0333 -0.0045 0.6997
1341846094.9794 -0.6658 -2.7474 1.4188 -0.7172 0.0339 -0.0042 0.6961
1341846094.9895 -0.6658 -2.7473 1.4178 -0.7196 0.0337 -0.0051 0.6936
1341846094.9995 -0.6659 -2.7471 1.4168 -0.7222 0.0332 -0.0063 0.6908
1341846095.0095 -0.6655 -2.7467 1.4160 -0.7244 0.0326 -0.0079 0.6885
1341846095.0194 -0.6653 -2.7471 1.4152 -0.7279 0.0326 -0.0101 0.6848
1341846095.0294 -0.6652 -2.7472 1.4142 -0.7302 0.0329 -0.0101 0.6824
1341846095.0402 -0.6650 -2.7472 1.4133 -0.7315 0.0334 -0.0100 0.6809
