# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_sitting_halfsphere.bag'
# timestamp tx ty tz qx qy qz qw
1341845949.6805 -0.2726 -2.5953 1.5353 -0.8416 0.0255 -0.0454 0.5376
1341845949.6946 -0.2726 -2.5935 1.5361 -0.8414 0.0249 -0.0457 0.5379
1341845949.7005 -0.2729 -2.5923 1.5367 -0.8428 0.0249 -0.0465 0.5356
1341845949.7104 -0.2729 -2.5915 1.5372 -0.8449 0.0250 -0.0480 0.5322
1341845949.7204 -0.2733 -2.5898 1.5376 -0.8456 0.0246 -0.0483 0.5311
1341845949.7305 -0.2736 -2.5886 1.5382 -0.8468 0.0247 -0.0492 0.5291
1341845949.7404 -0.2739 -2.5871 1.5387 -0.8477 0.0243 -0.0493 0.5276
1341845949.7506 -0.2743 -2.5858 1.5392 -0.8488 0.0245 -0.0489 0.5259
1341845949.7604 -0.2747 -2.5846 1.5398 -0.8495 0.0245 -0.0480 0.5248
1341845949.7704 -0.2751 -2.5832 1.5404 -0.8503 0.0240 -0.0466 0.5238
1341845949.7804 -0.2754 -2.5817 1.5410 -0.8510 0.0243 -0.0455 0.5227
1341845949.7905 -0.2758 -2.5805 1.5416 -0.8522 0.0240 -0.0442 0.5207
1341845949.8005 -0.2762 -2.5792 1.5422 -0.8534 0.0239 -0.0435 0.5190
1341845949.8106 -0.2765 -2.5777 1.5428 -0.8546 0.0240 -0.0430 0.5169
1341845949.8204 -0.2766 -2.5771 1.5436 -0.8578 0.0223 -0.0424 0.5118
1341845949.8305 -0.2770 -2.5751 1.5441 -0.8586 0.0234 -0.0437 0.5102
1341845949.8405 -0.2774 -2.5736 1.5447 -0.8602 0.0229 -0.0445 0.5075
1341845949.8506 -0.2777 -2.5721 1.5454 -0.8619 0.0226 -0.0450 0.5045
1341845949.8604 -0.2781 -2.5705 1.5461 -0.8632 0.0219 -0.0452 0.5023
1341845949.8704 -0.2786 -2.5688 1.5467 0.8646 -0.0215 0.0450 -0.5000
1341845949.8804 -0.2791 -2.5673 1.5476 0.8657 -0.0204 0.0440 -0.4982
1341845949.8905 -0.2796 -2.5658 1.5484 0.8666 -0.0197 0.0428 -0.4968
1341845949.9004 -0.2799 -2.5650 1.5494 0.8684 -0.0173 0.0408 -0.4939
1341845949.9144 -0.2805 -2.5627 1.5501 0.8679 -0.0184 0.0409 -0.4947
1341845949.9205 -0.2810 -2.5612 1.5510 0.8685 -0.0180 0.0401 -0.4938
1341845949.9305 -0.2812 -2.5598 1.5522 0.8692 -0.0173 0.0406 -0.4924
1341845949.9426 -0.2820 -2.5584 1.5530 0.8699 -0.0181 0.0401 -0.4913
1341845949.9504 -0.2821 -2.5570 1.5544 0.8706 -0.0168 0.0411 -0.4899
1341845949.9627 -0.2827 -2.5555 1.5554 0.8713 -0.0164 0.0414 -0.4886
1341845949.9705 -0.2831 -2.5541 1.5566 0.8721 -0.0160 0.0422 -0.4872
1341845949.9805 -0.2839 -2.5527 1.5575 0.8726 -0.0159 0.0414 -0.4863
1341845949.9905 -0.2843 -2.5513 1.5586 0.8732 -0.0151 0.0412 -0.4854
1341845950.0005 -0.2849 -2.5498 1.5597 0.8736 -0.0139 0.0406 -0.4847
1341845950.0104 -0.2853 -2.5491 1.5611 0.8750 -0.0121 0.0397 -0.4823
1341845950.0205 -0.2861 -2.5468 1.5620 0.8742 -0.0129 0.0399 -0.4838
1341845950.0304 -0.2865 -2.5453 1.5631 0.8745 -0.0123 0.0398 -0.4833
1341845950.0407 -0.2869 -2.5440 1.5641 0.8751 -0.0115 0.0396 -0.4821
1341845950.0505 -0.2874 -2.5425 1.5652 0.8755 -0.0113 0.0397 -0.4815
1341845950.0606 -0.2876 -2.5410 1.5662 0.8760 -0.0111 0.0403 -0.4804
1341845950.0704 -0.2880 -2.5396 1.5672 0.8770 -0.0113 0.0411 -0.4785
1341845950.0805 -0.2883 -2.5382 1.5681 0.8779 -0.0109 0.0417 -0.4769
1341845950.0907 -0.2884 -2.5370 1.5693 0.8793 -0.0095 0.0430 -0.4742
1341845950.1005 -0.2887 -2.5355 1.5702 0.8798 -0.0090 0.0432 -0.4733
1341845950.1105 -0.2892 -2.5341 1.5710 0.8801 -0.0097 0.0426 -0.4728
1341845950.1216 -0.2896 -2.5326 1.5718 0.8803 -0.0092 0.0429 -0.4723
1341845950.1305 -0.2900 -2.5312 1.5729 0.8808 -0.0090 0.0428 -0.4715
1341845950.1405 -0.2900 -2.5296 1.5741 0.8812 -0.0078 0.0432 -0.4707
1341845950.1505 -0.2905 -2.5282 1.5749 0.8816 -0.0086 0.0427 -0.4700
1341845950.1655 -0.2907 -2.5266 1.5759 0.8819 -0.0086 0.0434 -0.4693
1341845950.1705 -0.2909 -2.5251 1.5768 0.8823 -0.0088 0.0443 -0.4686
1341845950.1807 -0.2906 -2.5241 1.5783 0.8841 -0.0082 0.0482 -0.4647
1341845950.1945 -0.2908 -2.5227 1.5793 0.8851 -0.0079 0.0497 -0.4627
1341845950.2005 -0.2910 -2.5212 1.5802 0.8856 -0.0075 0.0512 -0.4615
1341845950.2106 -0.2912 -2.5196 1.5811 0.8864 -0.0071 0.0517 -0.4599
1341845950.2217 -0.2915 -2.5178 1.5820 0.8869 -0.0066 0.0521 -0.4590
1341845950.2305 -0.2918 -2.5163 1.5829 0.8873 -0.0059 0.0519 -0.4582
1341845950.2404 -0.2920 -2.5147 1.5838 0.8877 -0.0056 0.0516 -0.4576
1341845950.2505 -0.2923 -2.5132 1.5847 0.8877 -0.0056 0.0512 -0.4574
1341845950.2624 -0.2924 -2.5115 1.5856 0.8879 -0.0058 0.0515 -0.4572
1341845950.2704 -0.2926 -2.5100 1.5865 0.8879 -0.0061 0.0516 -0.4570
1341845950.2804 -0.2925 -2.5092 1.5875 0.8896 -0.0052 0.0517 -0.4537
1341845950.2905 -0.2928 -2.5070 1.5880 0.8892 -0.0063 0.0528 -0.4545
1341845950.3004 -0.2929 -2.5056 1.5887 0.8906 -0.0065 0.0539 -0.4515
1341845950.3107 -0.2930 -2.5041 1.5893 0.8923 -0.0063 0.0550 -0.4481
1341845950.3262 -0.2932 -2.5027 1.5898 0.8940 -0.0057 0.0560 -0.4445
1341845950.3305 -0.2934 -2.5013 1.5904 0.8957 -0.0051 0.0566 -0.4411
1341845950.3404 -0.2938 -2.5000 1.5910 0.8974 -0.0048 0.0566 -0.4375
1341845950.3506 -0.2941 -2.4986 1.5917 0.8989 -0.0037 0.0568 -0.4344
1341845950.3615 -0.2943 -2.4972 1.5925 0.9000 -0.0028 0.0568 -0.4321
1341845950.3704 -0.2945 -2.4959 1.5934 0.9008 -0.0022 0.0569 -0.4305
1341845950.3804 -0.2948 -2.4943 1.5945 0.9009 -0.0020 0.0562 -0.4304
1341845950.3905 -0.2950 -2.4928 1.5957 0.9008 -0.0019 0.0564 -0.4305
1341845950.4004 -0.2952 -2.4913 1.5970 0.9006 -0.0022 0.0568 -0.4309
1341845950.4105 -0.2952 -2.4900 1.5985 0.9008 -0.0017 0.0581 -0.4303
1341845950.4205 -0.2954 -2.4887 1.6000 0.9006 -0.0013 0.0589 -0.4307
1341845950.4304 -0.2955 -2.4873 1.6015 0.9002 -0.0009 0.0597 -0.4314
1341845950.4404 -0.2957 -2.4859 1.6031 0.8999 -0.0000 0.0603 -0.4318
1341845950.4505 -0.2959 -2.4844 1.6046 0.8992 0.0002 0.0608 -0.4332
1341845950.4605 -0.2961 -2.4832 1.6064 0.8996 0.0011 0.0612 -0.4323
1341845950.4705 -0.2962 -2.4820 1.6082 0.8997 0.0020 0.0610 -0.4322
1341845950.4804 -0.2961 -2.4815 1.6102 0.9009 0.0030 0.0602 -0.4299
1341845950.4905 -0.2966 -2.4793 1.6118 0.8998 0.0027 0.0600 -0.4322
1341845950.5006 -0.2968 -2.4780 1.6134 0.9002 0.0026 0.0601 -0.4313
1341845950.5105 -0.2969 -2.4767 1.6151 0.9006 0.0027 0.0605 -0.4303
1341845950.5205 -0.2971 -2.4754 1.6168 0.9014 0.0022 0.0612 -0.4285
1341845950.5304 -0.2973 -2.4743 1.6186 0.9030 0.0025 0.0623 -0.4251
1341845950.5405 -0.2973 -2.4733 1.6203 0.9047 0.0029 0.0632 -0.4213
1341845950.5505 -0.2974 -2.4722 1.6219 0.9065 0.0034 0.0642 -0.4172
1341845950.5604 -0.2978 -2.4709 1.6235 0.9081 0.0035 0.0639 -0.4139
1341845950.5705 -0.2981 -2.4697 1.6250 0.9098 0.0032 0.0634 -0.4102
1341845950.5804 -0.2984 -2.4687 1.6269 0.9112 0.0036 0.0628 -0.4071
1341845950.5905 -0.2985 -2.4677 1.6287 0.9128 0.0034 0.0625 -0.4036
1341845950.6005 -0.2988 -2.4665 1.6308 0.9141 0.0031 0.0627 -0.4007
1341845950.6104 -0.2990 -2.4654 1.6328 0.9153 0.0031 0.0628 -0.3979
1341845950.6207 -0.2992 -2.4643 1.6346 0.9163 0.0035 0.0626 -0.3956
1341845950.6321 -0.2996 -2.4630 1.6360 0.9171 0.0046 0.0625 -0.3936
1341845950.6404 -0.2998 -2.4623 1.6387 0.9192 0.0058 0.0619 -0.3888
1341845950.6504 -0.3005 -2.4605 1.6404 0.9194 0.0050 0.0622 -0.3884
1341845950.6605 -0.3006 -2.4594 1.6424 0.9202 0.0057 0.0621 -0.3866
1341845950.6705 -0.3010 -2.4577 1.6446 0.9202 0.0056 0.0620 -0.3865
1341845950.6805 -0.3014 -2.4564 1.6463 0.9205 0.0050 0.0608 -0.3860
1341845950.6906 -0.3015 -2.4553 1.6486 0.9212 0.0051 0.0608 -0.3843
1341845950.7005 -0.3020 -2.4538 1.6506 0.9214 0.0036 0.0600 -0.3839
1341845950.7105 -0.3021 -2.4525 1.6530 0.9218 0.0034 0.0605 -0.3828
1341845950.7204 -0.3022 -2.4510 1.6550 0.9220 0.0029 0.0604 -0.3825
1341845950.7305 -0.3026 -2.4493 1.6570 0.9218 0.0019 0.0603 -0.3829
1341845950.7404 -0.3028 -2.4478 1.6591 0.9219 0.0017 0.0610 -0.3825
1341845950.7505 -0.3027 -2.4464 1.6614 0.9225 0.0019 0.0630 -0.3808
1341845950.7604 -0.3030 -2.4449 1.6635 0.9230 0.0015 0.0632 -0.3795
1341845950.7705 -0.3032 -2.4432 1.6654 0.9233 0.0018 0.0635 -0.3787
1341845950.7805 -0.3033 -2.4414 1.6673 0.9235 0.0020 0.0628 -0.3785
1341845950.7910 -0.3035 -2.4396 1.6694 0.9235 0.0012 0.0628 -0.3784
1341845950.8005 -0.3034 -2.4381 1.6716 0.9239 0.0010 0.0631 -0.3774
1341845950.8105 -0.3034 -2.4362 1.6737 0.9240 0.0002 0.0627 -0.3772
1341845950.8205 -0.3034 -2.4344 1.6758 0.9244 -0.0000 0.0626 -0.3762
1341845950.8305 -0.3034 -2.4323 1.6777 0.9244 -0.0001 0.0624 -0.3762
1341845950.8405 -0.3034 -2.4304 1.6796 0.9246 0.0003 0.0633 -0.3756
1341845950.8510 -0.3032 -2.4284 1.6816 0.9249 0.0009 0.0644 -0.3746
1341845950.8605 -0.3032 -2.4262 1.6836 0.9247 0.0010 0.0652 -0.3751
1341845950.8704 -0.3029 -2.4248 1.6860 0.9257 0.0005 0.0684 -0.3720
1341845950.8806 -0.3028 -2.4229 1.6881 0.9261 0.0003 0.0686 -0.3710
1341845950.8906 -0.3024 -2.4209 1.6901 0.9265 0.0005 0.0691 -0.3699
1341845950.9005 -0.3020 -2.4194 1.6926 0.9272 0.0018 0.0684 -0.3682
1341845950.9108 -0.3020 -2.4166 1.6942 0.9259 0.0002 0.0693 -0.3713
1341845950.9205 -0.3017 -2.4146 1.6962 0.9257 -0.0005 0.0700 -0.3717
1341845950.9305 -0.3015 -2.4121 1.6979 0.9251 -0.0007 0.0698 -0.3732
1341845950.9405 -0.3014 -2.4099 1.6999 0.9251 -0.0017 0.0700 -0.3732
1341845950.9505 -0.3011 -2.4079 1.7020 0.9253 -0.0025 0.0712 -0.3725
1341845950.9605 -0.3005 -2.4058 1.7041 0.9255 -0.0019 0.0718 -0.3720
1341845950.9705 -0.3002 -2.4036 1.7060 0.9254 -0.0013 0.0726 -0.3720
1341845950.9805 -0.3002 -2.4011 1.7078 0.9254 -0.0009 0.0726 -0.3720
1341845950.9909 -0.2998 -2.3989 1.7097 0.9258 -0.0005 0.0737 -0.3708
1341845951.0005 -0.2995 -2.3965 1.7114 0.9260 0.0005 0.0743 -0.3703
1341845951.0105 -0.2990 -2.3944 1.7132 0.9269 0.0006 0.0752 -0.3677
1341845951.0206 -0.2984 -2.3921 1.7148 0.9274 0.0004 0.0756 -0.3663
1341845951.0305 -0.2983 -2.3895 1.7162 0.9275 -0.0011 0.0745 -0.3664
1341845951.0405 -0.2979 -2.3873 1.7178 0.9280 -0.0022 0.0740 -0.3652
1341845951.0505 -0.2974 -2.3849 1.7193 0.9282 -0.0043 0.0738 -0.3646
1341845951.0608 -0.2969 -2.3826 1.7208 0.9285 -0.0053 0.0736 -0.3639
1341845951.0705 -0.2966 -2.3803 1.7226 0.9289 -0.0075 0.0739 -0.3629
1341845951.0863 -0.2959 -2.3780 1.7242 0.9291 -0.0079 0.0734 -0.3623
1341845951.0905 -0.2950 -2.3760 1.7259 0.9300 -0.0076 0.0737 -0.3599
1341845951.1004 -0.2946 -2.3738 1.7272 0.9307 -0.0081 0.0732 -0.3584
1341845951.1105 -0.2942 -2.3713 1.7282 0.9309 -0.0104 0.0722 -0.3580
1341845951.1205 -0.2939 -2.3693 1.7296 0.9312 -0.0127 0.0715 -0.3571
1341845951.1304 -0.2932 -2.3666 1.7307 0.9310 -0.0128 0.0709 -0.3580
1341845951.1405 -0.2927 -2.3646 1.7323 0.9314 -0.0131 0.0698 -0.3569
1341845951.1505 -0.2923 -2.3624 1.7337 0.9318 -0.0131 0.0693 -0.3561
1341845951.1607 -0.2916 -2.3602 1.7352 0.9317 -0.0133 0.0689 -0.3564
1341845951.1705 -0.2912 -2.3580 1.7366 0.9317 -0.0135 0.0682 -0.3566
1341845951.1809 -0.2906 -2.3558 1.7380 0.9317 -0.0136 0.0673 -0.3567
1341845951.1905 -0.2900 -2.3539 1.7396 0.9320 -0.0140 0.0669 -0.3560
1341845951.2005 -0.2894 -2.3517 1.7412 0.9321 -0.0132 0.0662 -0.3557
1341845951.2105 -0.2895 -2.3500 1.7422 0.9329 -0.0138 0.0638 -0.3543
1341845951.2205 -0.2887 -2.3474 1.7438 0.9317 -0.0145 0.0637 -0.3573
1341845951.2304 -0.2882 -2.3450 1.7450 0.9314 -0.0137 0.0616 -0.3584
1341845951.2405 -0.2877 -2.3430 1.7463 0.9317 -0.0130 0.0598 -0.3581
1341845951.2563 -0.2874 -2.3411 1.7477 0.9318 -0.0132 0.0576 -0.3582
1341845951.2605 -0.2870 -2.3392 1.7493 0.9315 -0.0137 0.0550 -0.3593
1341845951.2705 -0.2865 -2.3370 1.7508 0.9309 -0.0151 0.0528 -0.3611
1341845951.2805 -0.2861 -2.3349 1.7522 0.9299 -0.0161 0.0506 -0.3638
1341845951.2909 -0.2856 -2.3331 1.7538 0.9294 -0.0169 0.0499 -0.3653
1341845951.3005 -0.2850 -2.3311 1.7553 0.9289 -0.0175 0.0501 -0.3666
1341845951.3105 -0.2844 -2.3294 1.7569 0.9290 -0.0174 0.0500 -0.3664
1341845951.3205 -0.2837 -2.3277 1.7586 0.9294 -0.0182 0.0505 -0.3650
1341845951.3305 -0.2830 -2.3262 1.7602 0.9299 -0.0174 0.0505 -0.3639
1341845951.3404 -0.2828 -2.3242 1.7612 0.9301 -0.0183 0.0486 -0.3637
1341845951.3507 -0.2823 -2.3225 1.7625 0.9302 -0.0187 0.0478 -0.3635
1341845951.3623 -0.2818 -2.3209 1.7639 0.9303 -0.0187 0.0467 -0.3633
1341845951.3705 -0.2814 -2.3191 1.7653 0.9299 -0.0185 0.0453 -0.3646
1341845951.3805 -0.2810 -2.3174 1.7669 0.9296 -0.0179 0.0440 -0.3655
1341845951.3904 -0.2805 -2.3156 1.7686 0.9289 -0.0174 0.0434 -0.3672
1341845951.4005 -0.2801 -2.3138 1.7701 0.9282 -0.0176 0.0430 -0.3693
1341845951.4106 -0.2797 -2.3121 1.7717 0.9276 -0.0176 0.0421 -0.3708
1341845951.4205 -0.2791 -2.3104 1.7732 0.9273 -0.0180 0.0413 -0.3717
1341845951.4307 -0.2786 -2.3087 1.7747 0.9271 -0.0185 0.0402 -0.3722
1341845951.4405 -0.2781 -2.3072 1.7762 0.9270 -0.0191 0.0393 -0.3724
1341845951.4505 -0.2773 -2.3062 1.7779 0.9277 -0.0183 0.0391 -0.3708
1341845951.4605 -0.2771 -2.3035 1.7787 0.9266 -0.0199 0.0385 -0.3735
1341845951.4704 -0.2767 -2.3018 1.7800 0.9268 -0.0195 0.0376 -0.3732
1341845951.4805 -0.2763 -2.3002 1.7813 0.9269 -0.0195 0.0369 -0.3730
1341845951.4906 -0.2759 -2.2984 1.7827 0.9268 -0.0190 0.0365 -0.3733
1341845951.5005 -0.2755 -2.2966 1.7839 0.9267 -0.0186 0.0366 -0.3737
1341845951.5105 -0.2749 -2.2951 1.7854 0.9259 -0.0188 0.0378 -0.3755
1341845951.5205 -0.2742 -2.2933 1.7867 0.9269 -0.0184 0.0388 -0.3730
1341845951.5307 -0.2738 -2.2915 1.7879 0.9268 -0.0183 0.0397 -0.3730
1341845951.5405 -0.2734 -2.2899 1.7891 0.9273 -0.0181 0.0401 -0.3716
1341845951.5505 -0.2730 -2.2879 1.7899 0.9275 -0.0173 0.0397 -0.3714
1341845951.5605 -0.2726 -2.2861 1.7909 0.9279 -0.0170 0.0395 -0.3704
1341845951.5706 -0.2723 -2.2844 1.7919 0.9282 -0.0163 0.0386 -0.3696
1341845951.5810 -0.2718 -2.2824 1.7928 0.9282 -0.0157 0.0373 -0.3700
1341845951.5905 -0.2715 -2.2805 1.7939 0.9282 -0.0152 0.0361 -0.3701
1341845951.6005 -0.2712 -2.2786 1.7948 0.9279 -0.0142 0.0350 -0.3709
1341845951.6106 -0.2708 -2.2766 1.7956 0.9278 -0.0138 0.0344 -0.3713
1341845951.6205 -0.2704 -2.2747 1.7964 0.9279 -0.0129 0.0341 -0.3710
1341845951.6306 -0.2700 -2.2728 1.7971 0.9283 -0.0120 0.0338 -0.3702
1341845951.6405 -0.2696 -2.2709 1.7978 0.9287 -0.0113 0.0335 -0.3690
1341845951.6505 -0.2692 -2.2693 1.7986 0.9295 -0.0108 0.0336 -0.3671
1341845951.6613 -0.2686 -2.2674 1.7994 0.9292 -0.0103 0.0330 -0.3679
1341845951.6705 -0.2682 -2.2654 1.8001 0.9296 -0.0103 0.0316 -0.3671
1341845951.6805 -0.2679 -2.2634 1.8006 0.9304 -0.0096 0.0302 -0.3653
1341845951.6905 -0.2674 -2.2614 1.8014 0.9296 -0.0095 0.0294 -0.3673
1341845951.7005 -0.2669 -2.2594 1.8021 0.9293 -0.0088 0.0285 -0.3681
1341845951.7106 -0.2664 -2.2573 1.8027 0.9294 -0.0076 0.0266 -0.3682
1341845951.7225 -0.2660 -2.2555 1.8035 0.9290 -0.0067 0.0254 -0.3691
1341845951.7305 -0.2657 -2.2534 1.8041 0.9284 -0.0065 0.0243 -0.3706
1341845951.7405 -0.2652 -2.2515 1.8044 0.9283 -0.0060 0.0247 -0.3710
1341845951.7505 -0.2646 -2.2499 1.8052 0.9292 -0.0057 0.0239 -0.3688
1341845951.7605 -0.2638 -2.2482 1.8060 0.9304 -0.0054 0.0238 -0.3657
1341845951.7706 -0.2631 -2.2465 1.8064 0.9312 -0.0049 0.0244 -0.3637
1341845951.7804 -0.2625 -2.2450 1.8070 0.9315 -0.0048 0.0256 -0.3629
1341845951.7905 -0.2618 -2.2433 1.8074 0.9329 -0.0043 0.0261 -0.3592
1341845951.8004 -0.2609 -2.2417 1.8080 0.9334 -0.0031 0.0267 -0.3578
1341845951.8106 -0.2604 -2.2403 1.8084 0.9332 -0.0043 0.0262 -0.3585
1341845951.8205 -0.2594 -2.2386 1.8090 0.9333 -0.0030 0.0264 -0.3581
1341845951.8305 -0.2589 -2.2370 1.8091 0.9339 -0.0021 0.0254 -0.3566
1341845951.8404 -0.2583 -2.2355 1.8095 0.9335 -0.0023 0.0256 -0.3576
1341845951.8506 -0.2578 -2.2339 1.8098 0.9336 -0.0019 0.0254 -0.3574
